path,class
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0640.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0488.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0647.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0719.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0612.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0034.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0913.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0750.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0776.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0789.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0116.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0421.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0368.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0289.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0704.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0960.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0242.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0288.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0964.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0068.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0989.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0850.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0607.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0710.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0320.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0782.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0760.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0649.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0681.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0510.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0151.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0564.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0716.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0306.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0171.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0001.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0643.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0813.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0826.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0364.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0029.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0119.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0154.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0633.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0073.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0794.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0252.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0464.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0641.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0266.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0947.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0587.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0648.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0067.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0132.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0998.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0921.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0660.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0078.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0317.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0245.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0949.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0684.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0479.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0651.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0428.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0886.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0184.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0076.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0448.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0445.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0048.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0041.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0226.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0979.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0875.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0146.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0144.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0414.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0914.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0298.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0337.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0766.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0156.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0072.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0630.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0045.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0095.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0842.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0333.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0701.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0627.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0539.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0203.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0026.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0193.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0344.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0108.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0551.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0308.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0277.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0865.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0323.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0294.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0468.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0258.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0880.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0030.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0328.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0082.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0727.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0606.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0221.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0177.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0347.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0818.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0614.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0416.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0312.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0732.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0215.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0747.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0805.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0935.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0178.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0991.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0105.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0477.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0752.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0879.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0764.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0271.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0923.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0096.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0814.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0513.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0686.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0840.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0528.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0906.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0467.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0536.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0462.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0230.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0848.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0524.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0237.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0824.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0478.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0174.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0657.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0103.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0674.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0926.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0142.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0002.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0932.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0406.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0582.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0664.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0092.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0532.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0775.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0638.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0950.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0155.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0967.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0699.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0717.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0239.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0012.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0228.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0069.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0574.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0436.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0645.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0741.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0994.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0904.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0311.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0742.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0379.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0836.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0405.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0454.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0861.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0828.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0206.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0878.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0769.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0618.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0300.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0106.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0376.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0975.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0957.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0351.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0584.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0264.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0881.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0822.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0019.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0922.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0198.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0550.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0163.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0176.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0653.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0815.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0222.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0856.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0544.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0409.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0602.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0925.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0661.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0074.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0439.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0192.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0290.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0061.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0153.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0804.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0137.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0217.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0084.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0799.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0287.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0310.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0839.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0062.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0126.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0044.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0650.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0559.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0619.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0589.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0705.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0860.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0255.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0834.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0234.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0046.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0313.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0136.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0961.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0795.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0244.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0917.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0892.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0269.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0876.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0047.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0676.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0560.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0758.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0745.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0332.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0509.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0122.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0968.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0359.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0285.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0334.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0433.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0566.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0502.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0112.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0363.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0728.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0330.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0508.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0888.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0025.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0495.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0765.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0446.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0575.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0343.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0490.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0588.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0173.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0202.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0885.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0898.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0521.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0695.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0210.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0485.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0759.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0128.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0201.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0008.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0800.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0901.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0205.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0870.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0301.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0036.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0884.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0534.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0168.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0893.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0282.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0261.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0139.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0172.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0772.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0338.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0654.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0492.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0549.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0615.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0970.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0677.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0978.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0355.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0314.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0595.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0735.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0395.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0051.png,0
/home/vsilai/Documents/eecs442_final/data/fake_imgs/seed0617.png,0
